customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount
EG62398,California,Female,High School or Below,799814.38,-0.3358934288914192,100.0,0,Personal Auto,SUV,844.229478
VS19949,Nevada,Male,Bachelor,289762.07,0.4938827946847391,72.0,0,Personal Auto,Four-Door Car,345.6
AM92343,Oregon,Female,High School or Below,1159950.22,0.929900303800635,96.0,0,Personal Auto,Four-Door Car,340.306584
GI68556,California,Female,Bachelor,1514793.06,0.0586533283596242,63.0,0,Personal Auto,Two-Door Car,106.647493
JT11876,Washington,Female,High School or Below,543576.78,-1.2902789187598303,10202.0,0,Personal Auto,Four-Door Car,626.116259
XR64251,Nevada,Female,Master,272535.64,-0.08687190700460885,69.0,1,Personal Auto,Four-Door Car,56.60333
MK34957,Oregon,Female,College,1329771.23,0.37219585374163267,112.0,4,Special Auto,SUV,784.65781
GP18756,California,Male,College,992704.97,-0.6469733205522369,92.0,0,Personal Auto,Four-Door Car,441.6
AP23850,Washington,Female,High School or Below,1777154.9,-1.2902789187598303,114.0,0,Personal Auto,Two-Door Car,547.2
KQ65521,Arizona,Female,College,1826927.02,0.5406400002710812,115.0,0,Personal Auto,Luxury,86.27772
EJ19449,California,Female,College,272221.07,-0.7131689149778447,71.0,0,Special Auto,Four-Door Car,398.502948
QB70027,California,Female,Bachelor,708321.24,0.07070381603531768,89.0,0,Personal Auto,Four-Door Car,63.516572
QW47320,California,Female,Bachelor,1017971.7,-0.8210651070822829,271.0,0,Personal Auto,Luxury,1300.8
KH64733,Nevada,Female,College,588950.91,0.7457281365718482,73.0,0,Personal Auto,Four-Door Car,120.015609
ON59472,Arizona,Male,High School or Below,1577139.34,-0.570500334730193,206.0,0,Corporate Auto,Luxury,1254.137899
HP94242,Arizona,Female,Bachelor,528817.33,0.10918657231845874,66.0,0,Personal Auto,Four-Door Car,316.8
RV15398,Oregon,Male,College,2758055.4,-1.2902789187598303,87.0,1,Personal Auto,Four-Door Car,417.6
EA25683,Washington,Male,High School or Below,777853.23,0.8041418084384931,196.0,0,Corporate Auto,Luxury,798.002689
PW73754,California,Female,High School or Below,734186.13,-1.2902789187598303,104.0,3,Personal Auto,Luxury,82.041684
MC71942,California,Female,High School or Below,791919.7,1.4309970133885324,99.0,1,Personal Auto,Two-Door Car,22.819088
OX72195,Arizona,Male,College,216387.02,-1.2902789187598303,63.0,0,Corporate Auto,Two-Door Car,302.4
YQ99152,Nevada,Male,High School or Below,978780.88,-0.9463310757001866,88.0,1,Personal Auto,Two-Door Car,422.4
KI19439,Oregon,Female,High School or Below,520764.08,-0.5694824461254341,66.0,0,Personal Auto,Four-Door Car,316.8
PM76175,Oregon,Female,Bachelor,2114727.72,0.342315897924518,132.0,0,Corporate Auto,Luxury,639.971388
US45383,California,Male,College,1228076.66,1.6103752536400677,102.0,0,Personal Auto,Two-Door Car,489.6
GT38956,California,Female,College,244139.42,-1.2902789187598303,65.0,0,Personal Auto,Four-Door Car,312.0
SN41301,Oregon,Male,Bachelor,653556.06,-1.2902789187598303,65.0,0,Corporate Auto,Four-Door Car,468.0
BE62503,Washington,Female,College,920659.83,-0.48289624448836677,82.0,0,Personal Auto,Two-Door Car,511.497882
PA16884,California,Female,Bachelor,411858.86,0.9877886138067593,103.0,0,Personal Auto,Two-Door Car,494.4
NC58480,Nevada,Female,Bachelor,483820.9,1.1319347742871255,61.0,2,Personal Auto,Four-Door Car,239.540223
NS39326,California,Female,College,462554.81,0.8988382837973489,114.0,0,Personal Auto,SUV,518.180364
PN18507,Arizona,Male,Bachelor,1404210.3,1.6272525034092953,118.0,0,Personal Auto,Two-Door Car,715.252366
EK91340,Oregon,Male,Bachelor,754661.35,-0.26365617306982336,193.0,0,Corporate Auto,Luxury,926.4
JY16280,California,Female,High School or Below,251459.2,0.14986928139253022,65.0,0,Personal Auto,Four-Door Car,156.124914
ZW71731,California,Male,Bachelor,517035.84,1.6413716034107888,133.0,2,Corporate Auto,SUV,402.070719
ZC24631,Oregon,Male,College,1391737.72,0.9184408482180273,89.0,0,Corporate Auto,Four-Door Car,94.814032
YR34689,California,Female,High School or Below,1131813.08,1.3125607489573976,95.0,3,Personal Auto,Four-Door Car,456.0
RT65829,Oregon,Male,Bachelor,427636.36,-0.08549283212074203,109.0,1,Personal Auto,Four-Door Car,523.2
BZ12077,Oregon,Female,High School or Below,432224.03,-1.2902789187598303,119.0,0,Personal Auto,SUV,571.2
WM65373,California,Female,College,800230.83,-1.2902789187598303,107.0,0,Corporate Auto,SUV,513.6
NH35059,Nevada,Male,College,388545.64,-1.2902789187598303,105.0,0,Corporate Auto,Four-Door Car,504.0
QD38160,Oregon,Male,College,447177.82,-1.2902789187598303,135.0,0,Personal Auto,SUV,972.0
BM15160,California,Female,High School or Below,849635.28,0.1749553102323935,71.0,1,Special Auto,Four-Door Car,73.883044
VY79030,Arizona,Female,College,2250088.35,-1.2902789187598303,71.0,0,Corporate Auto,Four-Door Car,340.8
EV19512,Nevada,Female,Master,1630196.76,-0.6462509479940209,85.0,0,Personal Auto,Two-Door Car,574.024018
TE13577,Oregon,Female,College,231973.59,-1.2902789187598303,64.0,0,Personal Auto,Four-Door Car,632.715382
WY97929,Arizona,Male,College,871704.98,1.462814241066317,74.0,3,Special Auto,Four-Door Car,355.2
YG20683,Washington,Male,College,286011.17,0.38953279513881567,72.0,0,Personal Auto,Four-Door Car,4.238626
FK75497,California,Male,College,245340.83,1.4603844424614087,62.0,0,Personal Auto,Two-Door Car,42.248087
NE60110,Arizona,Male,College,598977.39,0.9043874184490986,154.0,0,Personal Auto,Luxury,739.2
TN36521,Arizona,Female,College,2498022.55,1.613658765268322,70.0,0,Personal Auto,Two-Door Car,27.145151
HG33568,Arizona,Female,Master,748263.95,-0.4475328242520673,63.0,2,Personal Auto,Four-Door Car,270.002766
TW17878,Oregon,Female,High School or Below,245757.6,0.4475524456100701,61.0,0,Personal Auto,Four-Door Car,292.8
ZO83562,Nevada,Female,Bachelor,237974.12,-1.2902789187598303,67.0,0,Personal Auto,Four-Door Car,494.946438
CH97539,Washington,Female,Bachelor,828696.44,0.02315856765819461,70.0,0,Personal Auto,Four-Door Car,142.567008
CV29889,California,Male,College,239391.54,-1.2902789187598303,70.0,0,Personal Auto,Four-Door Car,425.266308
MO33320,Oregon,Male,College,465715.95,-0.6984587828832652,65.0,0,Personal Auto,Two-Door Car,312.0
QZ81258,Oregon,Female,College,1319792.89,-1.2902789187598303,68.0,3,Personal Auto,Four-Door Car,326.4
NY56352,Oregon,Female,Bachelor,280391.67,-0.5278475186791689,74.0,0,Personal Auto,Four-Door Car,251.334247
EA27048,California,Female,High School or Below,864650.41,0.8152729128582754,108.0,0,Personal Auto,SUV,369.818708
UT38865,Oregon,Female,College,742587.06,0.615536900511563,62.0,0,Corporate Auto,Four-Door Car,161.419528
QC89139,Oregon,Female,High School or Below,452873.74,1.6659979406226966,112.0,0,Corporate Auto,SUV,537.6
LA14484,Nevada,Male,High School or Below,222707.28,-0.3718150461045219,61.0,0,Special Auto,Four-Door Car,292.8
HN57556,California,Female,High School or Below,729294.88,-1.2902789187598303,65.0,0,Personal Auto,Four-Door Car,312.0
CV31235,Arizona,Male,Bachelor,318435.52,0.38395082537078323,80.0,0,Corporate Auto,Four-Door Car,255.999709
WR45726,Arizona,Female,Bachelor,1131520.37,-0.9000335617418002,101.0,0,Special Auto,Four-Door Car,484.8
LB25094,California,Female,Bachelor,253070.51,1.6468550678299736,63.0,0,Special Auto,Four-Door Car,61.769564
KW56110,Oregon,Male,Bachelor,1836155.53,-1.2902789187598303,182.0,0,Personal Auto,Luxury,1310.4
XO36233,Washington,Male,Bachelor,864153.0,1.3005430963979867,109.0,0,Personal Auto,SUV,250.001424
ZX86243,Arizona,Male,Doctor,327853.19,1.0162894947400072,83.0,1,Personal Auto,Four-Door Car,141.799422
DW29763,Arizona,Male,High School or Below,527198.21,-0.21811386678593547,67.0,0,Personal Auto,Two-Door Car,321.6
CT83377,Washington,Male,High School or Below,376363.77,1.7829237897048342,97.0,4,Special Auto,Four-Door Car,49.797016
OQ90898,California,Male,Master,1395556.96,1.6740425441119198,115.0,0,Personal Auto,SUV,372.175592
GO77248,Oregon,Female,College,500152.75,-1.2902789187598303,72.0,0,Personal Auto,Four-Door Car,542.14385
QW33258,California,Male,Bachelor,708283.04,0.46016113026256683,189.0,3,Personal Auto,Luxury,1360.8
OU79745,California,Male,College,761948.28,-1.2902789187598303,105.0,0,Personal Auto,Four-Door Car,504.0
VZ79886,Oregon,Female,Bachelor,1255088.2,-0.5602229433337568,160.0,0,Personal Auto,SUV,768.0
FI92440,Washington,Female,High School or Below,3219660.04,1.7100298315575875,99.0,0,Personal Auto,Two-Door Car,72.632934
YG85980,Nevada,Female,High School or Below,679377.41,-0.5596975814732361,86.0,0,Personal Auto,Two-Door Car,720.601429
QM74621,Oregon,Male,Bachelor,527231.97,-1.2902789187598303,80.0,0,Personal Auto,Four-Door Car,576.0
EI71732,Oregon,Female,Doctor,626534.33,-1.2902789187598303,84.0,1,Personal Auto,Four-Door Car,481.025786
VN79010,California,Female,High School or Below,854758.61,0.3901894974644665,71.0,0,Corporate Auto,Four-Door Car,466.176731
FI61723,California,Male,Bachelor,278742.37,-0.020643477462718496,72.0,0,Personal Auto,Four-Door Car,159.266473
OH55411,California,Female,Master,462680.11,1.3196859691907097,114.0,0,Corporate Auto,SUV,547.2
TF10720,Nevada,Female,Doctor,866336.4,0.934727065894169,107.0,2,Personal Auto,Four-Door Car,41.283167
NW30838,Nevada,Male,High School or Below,387222.22,-1.2902789187598303,62.0,2,Corporate Auto,Four-Door Car,503.808329
CB58476,Oregon,Female,College,517081.15,-1.2902789187598303,71.0,0,Corporate Auto,Four-Door Car,859.599411
WI69346,California,Female,Master,896028.02,1.071977851955201,112.0,0,Corporate Auto,SUV,305.653785
FS76657,Oregon,Female,College,547183.43,0.46725351537959625,68.0,0,Personal Auto,Four-Door Car,278.902846
YX89016,Oregon,Male,College,3493100.17,-0.14088567328939303,295.0,0,Personal Auto,Luxury,1416.0
PK28821,California,Male,College,262039.23,-0.478562009139071,67.0,0,Personal Auto,Four-Door Car,139.963594
MB51200,Washington,Male,College,1906949.95,-1.2902789187598303,102.0,2,Personal Auto,Four-Door Car,734.4
XG44587,Arizona,Male,Master,575744.23,1.631947925037699,72.0,0,Personal Auto,Four-Door Car,174.041566
FG91922,Arizona,Male,Master,4022401.36,0.30508087606011364,111.0,0,Personal Auto,SUV,532.8
OM99303,Arizona,Female,High School or Below,270148.83,1.2153688047610687,67.0,0,Personal Auto,Two-Door Car,321.6
RV67546,California,Male,Bachelor,371243.05,1.113415768703771,92.0,0,Personal Auto,Four-Door Car,37.299865
UJ79253,Oregon,Female,College,2185084.0,0.38615077816171367,78.0,0,Personal Auto,Four-Door Car,95.816516
PN98247,California,Male,College,784016.58,0.6277515637686691,210.0,2,Personal Auto,Luxury,1008.0
IB67546,California,Female,Bachelor,823703.79,-0.5042062349557375,107.0,0,Personal Auto,SUV,513.6
OE19087,California,Female,High School or Below,224347.39,-1.2902789187598303,62.0,0,Personal Auto,Four-Door Car,446.4
CM95716,California,Male,Bachelor,843446.41,0.16155858278911572,71.0,0,Personal Auto,Four-Door Car,72.205362
MW62634,California,Male,High School or Below,222707.28,-0.3718150461045219,61.0,0,Corporate Auto,Four-Door Car,292.8
QW67581,Arizona,Female,High School or Below,517002.6,-1.2902789187598303,69.0,0,Personal Auto,Four-Door Car,331.2
SN16059,California,Female,Master,264144.61,-0.3280458360998913,66.0,0,Personal Auto,Four-Door Car,475.2
OE51254,California,Female,College,279068.3,0.4789428167761818,69.0,0,Personal Auto,Four-Door Car,331.2
RM42344,Oregon,Male,College,274512.98,1.7225728459775191,69.0,1,Personal Auto,Four-Door Car,331.2
GB35238,California,Female,Bachelor,757953.27,-0.1769714660839084,64.0,0,Personal Auto,Two-Door Car,401.592109
ML82674,Oregon,Male,Bachelor,1097878.03,0.9476969368257736,139.0,1,Personal Auto,SUV,253.183568
EI85244,California,Male,College,825506.01,-1.2902789187598303,134.0,3,Personal Auto,SUV,643.2
DE28132,Oregon,Male,College,474773.46,0.09421375929361887,123.0,0,Corporate Auto,SUV,799.673766
TV25678,Washington,Male,College,354090.43,-1.2902789187598303,101.0,0,Personal Auto,SUV,727.2
TY26512,California,Male,Doctor,343613.43,-0.27839914028068546,88.0,0,Personal Auto,Four-Door Car,91.834668
OB69153,California,Male,Bachelor,258218.53,0.94493878705804,65.0,0,Personal Auto,Four-Door Car,27.987867
QZ77637,Washington,Female,College,1166509.78,1.4999835926981564,35353.0,1,Corporate Auto,Four-Door Car,166.77296
XN41715,California,Female,Master,739628.37,1.0454470779989058,92.0,1,Personal Auto,Four-Door Car,270.563995
QR15857,California,Female,College,433079.98,-1.2902789187598303,61.0,0,Personal Auto,Two-Door Car,292.8
FL69363,Oregon,Male,Master,907576.82,-0.05167266234972216,116.0,0,Personal Auto,Luxury,158.077504
IS30295,Arizona,Female,Bachelor,1463545.16,-1.2902789187598303,139.0,0,Personal Auto,SUV,667.2
WA25797,Washington,Male,High School or Below,856476.82,1.8519432041307407,107.0,0,Personal Auto,Luxury,178.006524
NL59519,California,Female,College,1156568.75,0.8322486679763504,96.0,0,Personal Auto,Four-Door Car,404.265696
ZU93025,Oregon,Female,College,277104.5,0.3538081886234083,71.0,0,Personal Auto,Two-Door Car,18.918935
DK94262,Oregon,Male,High School or Below,850712.88,0.2448941079142113,106.0,1,Personal Auto,SUV,513.818403
UQ30615,California,Male,College,758211.38,0.837469451465275,64.0,0,Corporate Auto,Four-Door Car,268.471802
OR40060,Arizona,Male,Bachelor,332309.25,1.0216416186940618,83.0,0,Personal Auto,Four-Door Car,131.828507
DK32872,Nevada,Female,High School or Below,523433.17,0.9082619621704389,131.0,1,Personal Auto,SUV,628.8
FA46418,Nevada,Female,High School or Below,2470959.96,-0.49524224821060314,78.0,1,Personal Auto,Four-Door Car,374.4
ER19995,Washington,Female,College,1778627.78,1.9863373350751916,6464.0,0,Personal Auto,Four-Door Car,178.986788
KI75855,Oregon,Male,Master,255122.67,1.3283544398893012,63.0,0,Personal Auto,Two-Door Car,392.235698
ND41876,Arizona,Male,High School or Below,724771.37,1.5375469657253862,182.0,1,Personal Auto,Luxury,873.6
PN21042,Arizona,Male,Bachelor,453884.78,1.411952645944657,116.0,0,Personal Auto,Luxury,0.382107
GJ43254,Washington,Male,College,3164210.46,1.6339180320146516,98.0,0,Corporate Auto,Two-Door Car,187.363583
AL46984,California,Male,High School or Below,873042.2,0.13013537650672152,73.0,0,Personal Auto,Four-Door Car,350.4
JP58047,Oregon,Male,College,833273.06,-1.2902789187598303,79.0,0,Personal Auto,Four-Door Car,379.2
ZE85014,California,Male,College,235774.7,-0.46729956425415853,62.0,0,Personal Auto,Four-Door Car,297.6
KU88219,Arizona,Male,Master,463716.4,-0.4426075568096858,119.0,0,Personal Auto,Luxury,571.2
UU98729,California,Male,Bachelor,535719.27,-1.2902789187598303,73.0,0,Personal Auto,Four-Door Car,350.853987
WS82822,Oregon,Female,College,539197.1,0.07769769580349947,69.0,0,Corporate Auto,Four-Door Car,217.973168
YB49933,Arizona,Male,Bachelor,369414.05,1.867474214132384,92.0,0,Personal Auto,Four-Door Car,441.6
XC16387,Arizona,Female,High School or Below,504041.24,0.22250055860951656,64.0,0,Personal Auto,Four-Door Car,25.934064
XJ96748,Arizona,Female,High School or Below,2749542.19,-0.04481012304667056,99.0,0,Personal Auto,Four-Door Car,475.2
TM98684,Oregon,Male,High School or Below,484228.5,-0.1368797891029227,62.0,0,Personal Auto,Four-Door Car,297.6
AY18433,Washington,Female,High School or Below,2738281.89,0.202832323956273,76.0,0,Special Auto,Two-Door Car,188.938397
DM74502,Nevada,Female,College,522710.19,1.766243550633302,131.0,3,Corporate Auto,Luxury,628.8
FT56968,Arizona,Male,High School or Below,259009.6,-0.5548379842634197,67.0,2,Personal Auto,Four-Door Car,321.6
OX36896,California,Male,High School or Below,1053607.8,1.7628286985399175,87.0,1,Corporate Auto,Four-Door Car,153.205591
BZ65376,Arizona,Male,Bachelor,858127.87,-0.38110738401248173,239.0,2,Personal Auto,Luxury,2893.239678
LN34660,California,Female,College,946311.33,0.9968182707844588,118.0,0,Corporate Auto,SUV,629.532731
JC29295,California,Female,Bachelor,1344100.64,1.360959710357867,111.0,0,Personal Auto,SUV,361.284757
KJ87930,California,Female,Bachelor,388650.48,-1.2902789187598303,112.0,0,Corporate Auto,SUV,1185.988301
XT36360,Arizona,Female,High School or Below,678489.37,-1.2902789187598303,64.0,1,Personal Auto,Four-Door Car,460.8
IX35050,Arizona,Male,Bachelor,2359468.02,1.2169448903426308,66.0,0,Special Auto,Four-Door Car,86.461582
UN97379,Oregon,Male,Bachelor,253862.63,-0.6792830749742598,71.0,0,Corporate Auto,Four-Door Car,340.8
MR57294,California,Male,High School or Below,563994.2,1.1122008694013168,70.0,0,Personal Auto,Four-Door Car,425.800112
UG79499,Washington,Male,Bachelor,1168137.43,1.0387158791609843,99.0,0,Personal Auto,Four-Door Car,190.43446
UA50747,Washington,Female,High School or Below,2599775.0,0.7541010912238968,72.0,0,Corporate Auto,Four-Door Car,193.505325
GL20444,Nevada,Female,Master,1377836.93,1.7132805080695592,113.0,0,Corporate Auto,Two-Door Car,24.087774
SP58110,California,Female,Bachelor,492318.17,0.7280628440118397,63.0,5,Personal Auto,Four-Door Car,302.4
XM91635,Arizona,Female,High School or Below,227233.54,-0.7446249563765215,62.0,0,Special Auto,Four-Door Car,219.288706
TV82603,California,Female,Bachelor,1489539.8,0.2884663072211466,188.0,0,Personal Auto,Luxury,881.360959
BB82067,Oregon,Male,Doctor,975604.5,0.9304256656611557,121.0,0,Personal Auto,Luxury,26.951627
JP94676,Oregon,Female,Bachelor,942297.41,-0.1701089267808568,119.0,0,Personal Auto,SUV,466.122541
VU53417,Arizona,Male,High School or Below,383735.76,-0.5333966533309188,99.0,0,Personal Auto,Two-Door Car,475.2
IW54795,California,Male,College,1095213.19,-0.5105105772819859,99.0,0,Personal Auto,Four-Door Car,607.095655
RN78170,Arizona,Female,College,815913.66,0.042465616032330226,69.0,0,Corporate Auto,Four-Door Car,331.2
IX55883,California,Female,College,1948049.98,0.37804050443992543,83.0,0,Personal Auto,Four-Door Car,290.381707
XM72420,Arizona,Female,High School or Below,391936.67,0.899035294495044,97.0,0,Personal Auto,Four-Door Car,558.099357
GC15104,Nevada,Female,Bachelor,798514.21,0.42827823235221707,70.0,3,Corporate Auto,Four-Door Car,336.0
RX13282,Oregon,Male,Bachelor,1216874.49,-0.7986387226613056,115.0,0,Personal Auto,SUV,828.0
QA85890,Arizona,Female,High School or Below,584932.15,-1.2902789187598303,83.0,0,Corporate Auto,Four-Door Car,540.514115
IR62668,Arizona,Female,Bachelor,508583.66,-0.2544623405107112,65.0,0,Personal Auto,Four-Door Car,100.049832
AL96740,California,Female,College,290393.98,0.934727065894169,73.0,1,Personal Auto,Four-Door Car,59.861963
SS48498,Washington,Female,College,627317.34,-0.6061264358967527,79.0,0,Corporate Auto,Four-Door Car,193.57032
PE39479,Washington,Male,College,1832141.9,1.6186497029432687,76.0,0,Corporate Auto,Four-Door Car,199.79727
JH62891,Oregon,Female,College,517870.42,0.9078022705424832,65.0,1,Special Auto,Four-Door Car,53.084753
FI20423,Arizona,Female,High School or Below,1402435.84,1.397997721524576,115.0,0,Special Auto,Four-Door Car,256.43803
PM13394,Washington,Female,College,530943.59,-0.5546409735657244,70.0,1,Personal Auto,Four-Door Car,211.136067
YV67971,California,Female,High School or Below,494980.38,-0.5895118670577857,62.0,0,Personal Auto,Four-Door Car,74.350893
QD31377,California,Male,Bachelor,859566.53,-0.15349435794188973,108.0,1,Corporate Auto,SUV,621.464468
YG10247,Oregon,Male,College,2295189.2,0.7585009968057577,64.0,0,Personal Auto,Four-Door Car,307.2
FE73696,Oregon,Male,High School or Below,379213.03,1.9016884052987943,93.0,0,Personal Auto,Two-Door Car,360.05589
SW19699,Arizona,Female,Bachelor,275574.8,0.33991893443589233,70.0,0,Personal Auto,Four-Door Car,65.954813
QJ40732,Arizona,Male,College,488033.96,1.9270371150689178,61.0,1,Personal Auto,Four-Door Car,407.450118
HM76207,California,Female,College,905190.53,-0.42645267959867433,114.0,0,Corporate Auto,SUV,547.2
NT59303,Oregon,Female,College,1011544.62,0.795670348437597,256.0,0,Personal Auto,Luxury,1228.8
PU41393,Nevada,Male,College,826907.54,-0.6261886919453868,114.0,1,Special Auto,SUV,547.2
QO86948,Nevada,Male,High School or Below,807165.3,-1.2902789187598303,112.0,0,Personal Auto,SUV,806.4
QN10888,Oregon,Female,High School or Below,772699.36,1.5867339699166365,64.0,0,Personal Auto,Four-Door Car,24.063693
VY19543,California,Female,Bachelor,831113.59,-1.2902789187598303,72.0,0,Corporate Auto,Four-Door Car,311.329282
XC15133,Nevada,Female,Master,257402.04,-0.14137820003363116,65.0,0,Personal Auto,Four-Door Car,42.689135
ST43550,Oregon,Male,Bachelor,572732.71,1.9910655918198779,71.0,0,Special Auto,Four-Door Car,460.323855
FX36546,Washington,Male,Master,367914.21,0.7062274916839483,92.0,0,Personal Auto,Four-Door Car,213.225001
JX68983,Oregon,Male,Bachelor,274451.96,1.8174991671503526,69.0,0,Personal Auto,Four-Door Car,331.2
HX78576,California,Female,High School or Below,563674.03,-0.48529320797699244,71.0,0,Personal Auto,Four-Door Car,300.607591
ZQ11381,Arizona,Male,Bachelor,1687038.82,0.714731786801127,85.0,0,Personal Auto,Four-Door Car,262.504882
ON39271,California,Male,Master,273800.2,-1.2902789187598303,74.0,0,Personal Auto,Two-Door Car,263.365432
SB18278,Oregon,Male,Bachelor,464470.05,-1.2902789187598303,64.0,0,Corporate Auto,Four-Door Car,307.2
ZT30559,California,Female,High School or Below,474668.65,-0.7922030398699271,63.0,0,Personal Auto,Four-Door Car,302.4
XI41106,Arizona,Male,College,1687432.82,0.5284581721302575,71.0,0,Corporate Auto,Two-Door Car,256.268091
ZS88847,Oregon,Female,Bachelor,238760.61,-0.38429239029188844,62.0,0,Personal Auto,Four-Door Car,297.6
RU49126,Washington,Female,College,446533.57,0.7404416828503587,112.0,0,Personal Auto,SUV,215.8182
KR62797,Arizona,Female,High School or Below,459162.59,1.4447877622272005,113.0,0,Personal Auto,SUV,542.4
ZJ73220,Arizona,Female,College,1309258.58,-1.2902789187598303,188.0,0,Special Auto,Luxury,1353.6
FY62633,Oregon,Male,Bachelor,911226.66,-1.2902789187598303,90.0,0,Personal Auto,Four-Door Car,432.0
CU36986,California,Female,High School or Below,416516.66,0.545105576085507,104.0,0,Personal Auto,Four-Door Car,499.2
WZ53904,Arizona,Male,Bachelor,265998.06,-0.5909894472905002,71.0,0,Personal Auto,Four-Door Car,45.507952
AA71604,Arizona,Female,Master,1198659.21,1.5847638629396839,98.0,1,Personal Auto,Two-Door Car,470.4
TD10493,Oregon,Female,High School or Below,289873.27,-1.2902789187598303,96.0,4,Personal Auto,Four-Door Car,691.2
LY97989,Oregon,Female,Bachelor,289424.39,-1.2902789187598303,85.0,0,Personal Auto,Four-Door Car,408.0
VX39856,Arizona,Female,Doctor,350045.44,1.645114806666999,86.0,0,Personal Auto,Four-Door Car,82.409922
TP51897,California,Female,College,262180.86,-0.08053472956207795,68.0,3,Corporate Auto,Four-Door Car,357.642982
QQ89253,Oregon,Female,College,1022180.5,-1.2902789187598303,134.0,0,Personal Auto,SUV,643.2
EI91403,California,Male,High School or Below,257827.1,-0.14282294515006308,65.0,0,Personal Auto,Two-Door Car,420.35698
QG15435,Arizona,Female,College,624259.57,1.1946826815030662,78.0,0,Personal Auto,Four-Door Car,136.787725
FZ55002,Nevada,Female,Doctor,522028.1,-1.2902789187598303,69.0,0,Personal Auto,Four-Door Car,331.2
HX77930,Washington,Female,College,313643.21,0.33611006094711726,79.0,1,Personal Auto,Four-Door Car,220.186677
UN37063,Arizona,Male,Bachelor,452536.58,-0.9530951096543905,65.0,0,Personal Auto,Two-Door Car,170.798204
VB87946,California,Male,College,497035.73,0.3420860521105402,63.0,3,Personal Auto,Four-Door Car,266.165535
AB60627,California,Male,High School or Below,1546778.9,1.255000790114099,129.0,0,Corporate Auto,SUV,98.921782
TA34903,Oregon,Male,High School or Below,583889.92,1.3720579796613666,73.0,0,Personal Auto,Four-Door Car,281.295903
AQ51368,Oregon,Female,Bachelor,1065688.2,1.0915804163758795,88.0,0,Corporate Auto,Two-Door Car,631.743039
NZ26102,Oregon,Female,High School or Below,228961.87,-1.2902789187598303,65.0,0,Personal Auto,Four-Door Car,468.0
GB45753,California,Male,High School or Below,543980.42,0.7305911479655957,68.0,0,Corporate Auto,Two-Door Car,29.209521
BV79904,California,Female,Master,795615.01,0.18132532279120694,67.0,1,Personal Auto,Two-Door Car,136.883999
OB49075,Arizona,Male,Bachelor,445811.34,-0.7116584996288478,65.0,1,Personal Auto,Four-Door Car,312.0
DS97676,Oregon,Female,College,255505.15,-1.2902789187598303,72.0,0,Personal Auto,Four-Door Car,518.4
JO63462,California,Male,Bachelor,330799.9,1.3298648552382981,84.0,0,Corporate Auto,Two-Door Car,31.755601
NJ10602,Washington,Female,College,845905.32,1.754094557608761,70.0,0,Personal Auto,Two-Door Car,224.27582
RS24501,Oregon,Female,College,1335012.09,-0.3407201909849531,173.0,0,Personal Auto,SUV,830.4
VT78274,Arizona,Male,College,493122.13,-1.2902789187598303,68.0,0,Personal Auto,Four-Door Car,480.159011
SU56153,Nevada,Male,Bachelor,777683.52,0.7969837530888987,65.0,0,Corporate Auto,Two-Door Car,390.792553
MN20737,Nevada,Female,College,255367.22,1.1373854035900277,64.0,1,Corporate Auto,Four-Door Car,72.071195
KL43114,Arizona,Female,High School or Below,487646.97,-1.2902789187598303,66.0,0,Corporate Auto,Two-Door Car,316.8
YQ15567,Oregon,Female,Bachelor,903430.58,-0.6714683172990145,115.0,0,Personal Auto,SUV,552.0
TR88637,Arizona,Female,High School or Below,810591.08,-0.013222741182863653,103.0,0,Personal Auto,SUV,41.965252
TC88986,Oregon,Male,High School or Below,561968.91,-1.2902789187598303,153.0,0,Special Auto,SUV,1027.000029
XX88577,California,Male,Bachelor,1572713.06,1.4949269847906446,196.0,0,Corporate Auto,SUV,319.820747
NE49052,California,Female,High School or Below,661801.64,-0.6313438052017462,86.0,0,Corporate Auto,Four-Door Car,411.011162
KX17826,Oregon,Male,Doctor,467004.8,-1.2902789187598303,125.0,0,Corporate Auto,SUV,600.0
CC91503,Arizona,Female,High School or Below,1016936.98,-1.2902789187598303,135.0,0,Personal Auto,Luxury,648.0
WH32183,California,Male,Bachelor,832307.4,1.9027719641361183,70.0,0,Personal Auto,Four-Door Car,4.110585
ES90681,California,Female,College,241776.0,0.4108427856061864,61.0,1,Personal Auto,Four-Door Car,351.149904
DW96592,California,Male,Bachelor,804487.24,1.053852867767237,67.0,0,Personal Auto,Four-Door Car,284.000172
MT23134,Oregon,Male,High School or Below,532572.45,-1.2902789187598303,73.0,0,Personal Auto,Two-Door Car,496.474767
BM69081,Arizona,Male,Bachelor,694752.4,-1.2902789187598303,100.0,0,Personal Auto,SUV,925.137143
MB90871,Oregon,Female,College,584741.52,-0.5187850265851869,77.0,0,Special Auto,Four-Door Car,13.164097
GT62080,Washington,Male,High School or Below,793690.26,0.5340729770145725,63.0,0,Personal Auto,Four-Door Car,227.872071
QL77686,Nevada,Female,College,472478.61,-0.5026958196067405,119.0,0,Corporate Auto,SUV,463.335061
ON77827,Arizona,Female,Master,279022.8,-0.5359249572846746,71.0,0,Personal Auto,Four-Door Car,180.667969
KP18988,Oregon,Female,High School or Below,2153133.28,-1.2902789187598303,101.0,0,Personal Auto,Four-Door Car,484.8
